badge,city,companyField,company_name,job_edu,job_exp,job_name,job_publisher_name,job_publisher_post,job_sec,job_tags,job_url,positionAdvantage,publish_time
6k-12k,杭州,"企业服务,数据服务",杭州中奥科技有限公司,不限,不限,数据分析师,,,不限,"大数据,数据挖掘,算法,机器学习",https://www.lagou.com/jobs/2373277.html,弹性工作，丰厚奖金，下午茶，五险一金,2018-03-07 17:26:26
10k-18k,杭州,"企业服务,数据服务",深圳市流量海科技有限公司,本科,3-5年,数据分析,,,本科,"风控,sas",https://www.lagou.com/jobs/3867114.html,风险分析,2018-02-27 11:10:37
20k-30k,杭州,"电子商务,O2O",杭州端点网络科技有限公司,本科,3-5年,数据分析师,,,本科,"高级,专员,大数据,BI",https://www.lagou.com/jobs/3888540.html,机器学习算,2018-03-08 09:51:27
20k-40k,深圳,"移动互联网 ,游戏",腾讯科技(深圳)有限公司,本科,3-5年,SNG_BI_高级数据分析师,,,本科,"游戏,社交,数据挖掘,sas",https://www.lagou.com/jobs/3565742.html,"良好的氛围,机会多,业务范围广",2018-03-08 16:17:05
8k-12k,深圳,移动互联网、O2O,深圳链家房地产经纪有限公司,本科,1-3年,数据分析师主管,,,本科,"电商,媒体,SPSS,链家网",https://www.lagou.com/jobs/4146380.html,"五险一金,周末双休,专业培训,弹性工作",2018-03-04 16:42:57
10k-20k,深圳,金融,深圳市恒信永利金融服务有限公司,本科,1-3年,数据分析师,,,本科,"建模,量化",https://www.lagou.com/jobs/4153370.html,"领导好,年底双薪,带薪年假",2018-02-26 16:47:18
10k-20k,深圳,"移动互联网,数据服务",深圳市一面网络技术有限公司,本科,1-3年,数据分析师（数据科学方向）,,,本科,"数据挖掘,python",https://www.lagou.com/jobs/4138388.html,"五险一金,年度旅游,年度体检,生日会",2018-03-07 15:20:36
10k-20k,深圳,"金融,数据服务",百融（北京）金融信息服务股份有限公司,本科,1-3年,数据分析师,,,本科,"金融,银行,建模,风控,销售,大数据",https://www.lagou.com/jobs/3968052.html,"五险一金,商业保险,弹性工作,福利补贴",2018-03-06 13:44:04
4k-6k,深圳,"数据服务,移动互联网",深圳前瞻资讯股份有限公司,本科,1年以下,数据分析员,,,本科,"教育,医疗健康,大数据,编辑",https://www.lagou.com/jobs/4220791.html,"双休氛围好,发展空间大,薪资福利佳",2018-03-07 15:34:37
7k-9k,深圳,移动互联网、企业服务,深圳市曾点信息技术培训有限公司,本科,1-3年,数据分析,,,本科,"大数据,数据挖掘",https://www.lagou.com/jobs/3392072.html,"大平台,高效率,弹性工作,氛围好",2018-03-05 20:09:26
6k-8k,深圳,金融,深圳市名瑞德国际金融服务有限公司,大专,不限,数据分析师,,,大专,"金融,信息安全,证券,基金,操盘手",https://www.lagou.com/jobs/3785667.html,"员工聚餐,朝九晚五,周末双休,高薪资",2018-02-10 14:47:42
15k-30k,深圳,金融,深圳市中安信业创业投资有限公司,本科,3-5年,数据分析主管,,,本科,"资深,高级,大数据,业务运营,growth hacking",https://www.lagou.com/jobs/3926309.html,"平台稳健,福利待遇优,团队管理",2018-03-07 19:44:11
10k-20k,深圳,"移动互联网,旅游",深圳市客路网络科技有限公司,本科,1-3年,数据分析,,,本科,"金融,大数据,SPSS,sas",https://www.lagou.com/jobs/1928953.html,国际化平台+飞速发展+技术大牛+丰厚薪资,2018-03-07 15:30:26
20k-35k,深圳,电子商务,深圳盈富斯商业有限公司,本科,3-5年,数据分析主管,,,本科,"资深,高级,大数据,数据挖掘",https://www.lagou.com/jobs/4023836.html,"平台大,氛围好",2018-02-28 10:13:07
5k-8k,深圳,"移动互联网,游戏",北京思恩客广告有限公司,本科,不限,数据分析专员,,,本科,"游戏,广告营销,市场分析,SPSS",https://www.lagou.com/jobs/3966634.html,"4A公司,平台大,晋升快",2018-03-05 18:29:12
20k-30k,深圳,"移动互联网,硬件",厦门美图之家科技有限公司,大专,3-5年,数据分析师（美图秀秀）-深圳,,,大专,,https://www.lagou.com/jobs/4071567.html,海量用户，明星产品，数据驱动,2018-03-01 10:23:56
15k-25k,深圳,"O2O,生活服务",万科物业发展有限公司,本科,3-5年,高级数据分析师,,,本科,"BI,业务运营,大数据,数据挖掘,SPSS,sas",https://www.lagou.com/jobs/2894326.html,"弹性工作,团队好",2018-03-07 11:51:22
7k-10k,深圳,金融,深圳前海用友力合金融服务有限公司,本科,1-3年,数据分析岗（经营分析方向）,,,本科,商业,https://www.lagou.com/jobs/2238379.html,发展前景好+薪酬福利丰富+办公环境舒适,2018-03-08 10:45:03
15k-25k,北京,"移动互联网,O2O",北京三快在线科技有限公司,本科,1-3年,数据分析师,,,本科,"旅游,资深",https://www.lagou.com/jobs/2728418.html,互联网公司，大平台，待遇好,2018-02-28 11:00:40
10k-20k,北京,教育,北京尚德在线教育科技有限公司,本科,3-5年,数据分析师,,,本科,"高级,大数据,SPSS",https://www.lagou.com/jobs/3799200.html,发展空间大 团队氛围好,2018-03-07 11:44:07
15k-30k,北京,"移动互联网,金融",思凯思特（北京）科技有限公司,本科,不限,数据分析师,,,本科,"金融,移动互联网,中级,初级,大数据",https://www.lagou.com/jobs/3606515.html,"五险一金,弹性工作,工作居住证,商业医疗",2018-03-08 19:35:18
10k-20k,北京,数据服务,北京百分点信息科技有限公司,本科,3-5年,数据分析师,,,本科,"金融,汽车,大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/2847917.html,"六险一金,带薪年假,交通补贴,弹性工作",2018-03-08 11:37:42
10k-15k,北京,金融,北京天天有余科技有限公司,本科,1-3年,数据分析,,,本科,"征信,资深,建模,大数据,数据挖掘",https://www.lagou.com/jobs/3801726.html,"五险一金,绩效奖金,下午茶,扁平化管理",2018-03-08 11:23:14
5k-10k,北京,"移动互联网,金融",北京慧融天下信息科技有限公司,本科,1-3年,数据分析,,,本科,"电商,专员,运营,商务拓展",https://www.lagou.com/jobs/4159472.html,"五星级办公,专业团队,福利多多",2018-03-07 18:16:46
15k-20k,北京,"移动互联网,金融",易联汇华（北京）科技有限公司,本科,1-3年,数据分析师,,,本科,"金融,数据挖掘,SPSS,sas",https://www.lagou.com/jobs/3453277.html,"五险一金,绩效奖金,带薪年假,交通补助",2018-03-07 15:47:40
15k-25k,北京,"金融,移动互联网",耀盛投资管理集团有限公司,本科,3-5年,数据分析师,,,本科,"算法,数据挖掘,大数据",https://www.lagou.com/jobs/3670898.html,"五险一金,弹性工作,互联网公司,职业发展",2018-03-07 09:42:04
20k-40k,北京,"移动互联网,O2O",北京小度信息科技有限公司,本科,3-5年,数据分析,,,本科,"大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/3810870.html,"薪资高,五险一金,下午茶,餐补",2018-03-03 15:26:57
13k-26k,北京,"移动互联网,金融",包头市包银消费金融股份有限公司,本科,1-3年,高级数据分析J10040,,,本科,"金融,数据挖掘,用户研究",https://www.lagou.com/jobs/4071870.html,"六险一金,奖金丰厚,超长年假",2018-03-01 09:18:49
15k-25k,北京,"移动互联网,文化娱乐",北京车之家信息技术有限公司,本科,3-5年,数据分析师（影响力传播方向）,,,本科,"汽车,媒体,市场,策略",https://www.lagou.com/jobs/3979914.html,福利待遇好,2018-03-08 11:23:32
10k-20k,北京,"社交网络,文化娱乐",小糖互联（北京）网络科技有限公司,本科,1-3年,数据分析师,,,本科,"中级,初级,实习,大数据,数据挖掘",https://www.lagou.com/jobs/4223211.html,"蓝海领域,追求极致,弹性工作,六险一金",2018-03-07 18:32:14
15k-30k,北京,移动互联网,北京达佳互联信息技术有限公司,本科,3-5年,高级数据分析师,,,本科,商业,https://www.lagou.com/jobs/4148153.html,"产品超赞,大牛团队,薪酬福利好",2018-03-06 20:47:28
8k-15k,北京,"移动互联网,数据服务",北京瑞商源科技有限责任公司,本科,3-5年,数据分析师,,,本科,"教育,顾问,调研,SPSS,用户研究",https://www.lagou.com/jobs/4178089.html,"发展前景好,平台好",2018-03-08 14:18:36
20k-40k,北京,移动互联网,北京快乐茄信息技术有限公司,本科,3-5年,数据分析师,,,本科,"金融,总监,资深,数据挖掘,sas",https://www.lagou.com/jobs/3912614.html,"期权股权,福利补贴多,弹性上班,晋升快",2018-03-06 10:42:27
5k-10k,杭州,"移动互联网,数据服务",浙江执御信息技术有限公司,本科,不限,数据分析与运营专员,,,本科,"业务运营,大数据,SPSS,数学统计",https://www.lagou.com/jobs/4210441.html,"五险一金,绩效奖金,团队氛围佳,发展空间大",2018-03-06 13:10:14
20k-38k,杭州,数据服务,杭州橙鹰数据技术有限公司,硕士,3-5年,数据分析/数据运营专家,,,硕士,"可视化,商业,业务运营,数据挖掘,BI",https://www.lagou.com/jobs/3760677.html,"阿里,成就感,落地,期权",2018-03-02 12:24:44
15k-30k,杭州,"电子商务,移动互联网",网易（杭州）有限公司,本科,5-10年,资深数据分析工程师,,,本科,"电商,大数据",https://www.lagou.com/jobs/3245257.html,"诱惑力薪酬,业务前景好,优秀团队,平台宽广",2018-03-07 15:58:15
10k-20k,杭州,教育,杭州旦悦科技有限公司,本科,3-5年,高级数据分析专员,,,本科,"数据挖掘,深度学习,SPSS",https://www.lagou.com/jobs/4206873.html,数据挖掘 大数据分析,2018-03-08 10:26:23
10K-15K,杭州,其他,浙江圣奥家具制造有限公司,不限,3-5年,数据分析工程师 - BI,,,不限,"SQL,ERP,数据仓库,ETL",https://www.lagou.com/jobs/4026676.html,"五险一金,交通补贴,餐饮补贴,年终奖金",2018-03-01 13:52:04
4k-6k,杭州,"数据服务,广告营销",杭州多准数据技术有限公司,本科,不限,数据分析,,,本科,"电商,淘宝,天猫,京东",https://www.lagou.com/jobs/4208140.html,"团队有活力,零食天天有,桌球/游戏,美女如云",2018-03-06 10:08:37
15k-25k,杭州,"文化娱乐,移动互联网",大鱼快乐有限公司,本科,3-5年,数据分析专家-虾米音乐,,,本科,,https://www.lagou.com/jobs/4123493.html,专业平台,2018-02-20 16:23:47
4k-6k,杭州,"移动互联网,电子商务",杭州汇江容海网络有限公司,大专,1年以下,数据分析师,,,大专,"旅游,电商,专员,助理,实习生",https://www.lagou.com/jobs/4150505.html,"五险一金,带薪年假,体检,员工旅游",2018-03-05 10:03:45
10k-20k,杭州,"电子商务,数据服务",杭州垂衣网络科技有限公司,本科,1-3年,数据分析师,,,本科,"金融,高级,大数据,数据挖掘",https://www.lagou.com/jobs/4057642.html,"股票期权,解决创新问,扁平管理,美女如云",2018-02-19 15:54:27
8k-16k,杭州,"医疗健康,企业服务",观澜网络（杭州）有限公司,本科,1-3年,数据分析师（Insight）,,,本科,,https://www.lagou.com/jobs/3767994.html,"期权激励,弹性工作",2018-03-04 13:38:52
8k-15k,杭州,"移动互联网,电子商务",杭州巨晟信息科技有限公司,大专,3-5年,数据分析,,,大专,"电商,资深,高级,SPSS,数据管理",https://www.lagou.com/jobs/4219258.html,"晋升空间大,五险一金,双休,美女如云",2018-03-07 13:42:28
15k-30k,杭州,"移动互联网 ,电子商务",北京口袋时尚科技有限公司,本科,5-10年,业务数据分析专家,,,本科,"资深,大数据,业务运营,SPSS,sas",https://www.lagou.com/jobs/3338520.html,"期权激励,六险一金,弹性工作,全员Mac",2018-03-07 19:37:34
16k-30k,杭州,"移动互联网,硬件",北京伊电园网络科技有限公司,本科,5-10年,数据分析师,,,本科,"物流,BI,SPSS",https://www.lagou.com/jobs/4191134.html,"双休,五险一金,年终奖,氛围好",2018-03-07 19:39:07
15k-25k,杭州,"移动互联网,教育",浙江华为通信技术有限公司,本科,3-5年,大数据分析师,,,本科,"专家,资深,高级,数据挖掘,sas",https://www.lagou.com/jobs/4077982.html,"核心部门,虚拟股票,大牛云集",2018-03-06 10:08:22
10k-20k,杭州,"移动互联网,数据服务",杭州朗目达信息科技有限公司,本科,3-5年,数据分析师,,,本科,"数据挖掘,SPSS",https://www.lagou.com/jobs/4076409.html,"福利优厚,大牛多多,扁平管理,国际平台",2018-02-27 15:00:05
15k-30k,深圳,"移动互联网 ,游戏",腾讯科技(深圳)有限公司,本科,3-5年,数据分析开发工程师（深圳）,,,本科,"高级,数据挖掘",https://www.lagou.com/jobs/3383251.html,公司平台大，福利待遇好,2018-03-07 14:24:27
8k-10k,深圳,金融,深圳市名瑞德国际金融服务有限公司,大专,不限,数据分析专员/助理,,,大专,"实习,证券,外汇,操盘手,分析员",https://www.lagou.com/jobs/3785014.html,"福利待遇好,年底双薪,周末双休,晋升空间大",2018-03-08 17:04:58
15k-30k,深圳,金融,深圳市期待互联网科技有限公司,本科,3-5年,数据分析经理/评分卡经理,,,本科,"金融,建模,风控,资信评估,策略设计",https://www.lagou.com/jobs/3790626.html,"交通便利,办公氛围,福利多",2018-03-02 17:40:30
6k-8k,深圳,电子商务,闪现国际电子商务（深圳）有限公司,本科,1-3年,数据分析师,,,本科,"电商,专员,运营",https://www.lagou.com/jobs/4178731.html,发展平台,2018-02-28 18:26:31
12k-15k,深圳,"医疗健康,移动互联网",爱问医联科技（深圳）有限公司,本科,3-5年,高级数据分析师,,,本科,"金融,数据挖掘,SPSS,sas",https://www.lagou.com/jobs/3814547.html,"微博平台,互联网医疗,五险一金,爱问医联",2018-03-08 09:24:42
7k-14k,深圳,"移动互联网,金融",深圳达飞金融控股有限公司,本科,1-3年,数据分析师（呼叫中心）,,,本科,"金融,初级,大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/3829013.html,五险一金，绩效奖金，员工活动,2018-03-01 19:26:40
12k-20k,深圳,"移动互联网,企业服务",深圳门庭科技有限公司,本科,3-5年,数据分析师,,,本科,"金融,数据挖掘,SPSS",https://www.lagou.com/jobs/4056754.html,"高薪,发展性强,期权,弹性工作",2018-03-01 14:59:25
15k-25k,深圳,其他,华润置地有限公司,本科,3-5年,数据分析工程师,,,本科,数据挖掘,https://www.lagou.com/jobs/3362051.html,午餐/交通/通讯补助，年假，五险一金等,2018-02-27 18:19:39
15k-25k,深圳,"移动互联网,硬件",深圳市大疆创新科技有限公司,本科,1-3年,数据分析师,,,本科,"大数据,数据挖掘,业务应用",https://www.lagou.com/jobs/4138932.html,发展前景好，福利待遇佳,2018-03-08 14:35:33
6k-8k,深圳,"移动互联网,金融",深圳市前海润杨金融服务有限公司,本科,1-3年,数据分析员,,,本科,"金融,建模,行业研究,数据标注",https://www.lagou.com/jobs/3923914.html,"五险一金,周末双休,班车接送,腾讯团队",2018-03-08 16:25:09
5k-7k,深圳,企业服务,深圳世联行地产顾问股份有限公司,本科,1-3年,数据分析员,,,本科,"房产服务,行业研究,市场分析",https://www.lagou.com/jobs/3748570.html,公司平台大，发展前景好,2018-03-07 10:26:25
12k-20k,深圳,"移动互联网,信息安全",深圳鹏开信息技术有限公司,本科,3-5年,数据分析师,,,本科,"金融,建模,sas",https://www.lagou.com/jobs/4126939.html,"项目稳定,加班少,团队氛围好,领导好",2018-03-01 18:16:54
20K-22K,深圳,"生活服务,文化娱乐",北京海伦品牌管理股份有限公司,本科,1-3年,数据分析师,,,本科,BI,https://www.lagou.com/jobs/4199457.html,期权分红、发展空间大、别墅区办公,2018-03-05 09:04:18
30k-60k,深圳,"移动互联网,游戏",深圳市乐易网络有限公司,本科,5-10年,资深数据分析工程师,,,本科,"媒体,广告营销,工具软件,广告投放,手游",https://www.lagou.com/jobs/3172452.html,"五险一金,年终奖金,无责任底薪",2018-03-08 10:22:11
10k-20k,深圳,"移动互联网,金融",深圳市随手科技有限公司,本科,3-5年,中级数据分析师（App方向）,,,本科,"理财,数据挖掘,大数据",https://www.lagou.com/jobs/4180953.html,"六险一金,弹性工作时,周末双休,晋升调休",2018-03-08 08:42:10
20k-35k,北京,"移动互联网,O2O",北京三快在线科技有限公司,本科,3-5年,资深/高级数据分析师,,,本科,"大数据,数据管理",https://www.lagou.com/jobs/4228628.html,大平台,2018-03-08 16:33:26
15k-25k,北京,O2O,紫梧桐（北京）资产管理有限公司,本科,3-5年,数据分析,,,本科,"本地生活,商业",https://www.lagou.com/jobs/3329151.html,晋升空间大,2018-03-05 22:07:24
10k-20k,北京,教育,北京尚德在线教育科技有限公司,本科,3-5年,数据分析师,,,本科,"大数据,SPSS",https://www.lagou.com/jobs/3654055.html,"薪资高,福利棒,年轻团队,升值空间",2018-03-01 14:16:58
13k-20k,北京,"移动互联网,社交网络",家宅融智（北京）科技有限公司,本科,3-5年,数据分析师,,,本科,"高级,商业,业务运营,SPSS,sas",https://www.lagou.com/jobs/4210287.html,"弹性工作,扁平化管理,环境舒适,团队氛围好",2018-03-08 18:20:19
8k-16k,北京,移动互联网,北京博乐科技有限公司,本科,不限,数据分析,,,本科,"游戏,专员,助理,实习生,手游",https://www.lagou.com/jobs/4215121.html,"13薪,年底奖金,丰盛下午茶,环境高大上",2018-03-08 15:15:50
13k-23k,北京,"移动互联网,游戏",竞技世界（北京）网络技术有限公司,本科,1-3年,数据分析/挖掘工程师,,,本科,"游戏,大数据,数据挖掘",https://www.lagou.com/jobs/4068251.html,"带薪年假,年终奖,交通补助,交通补助",2018-03-08 11:04:49
15k-25k,北京,"O2O,生活服务",北京五八到家信息技术有限公司,本科,3-5年,数据分析师,,,本科,"大数据,数据挖掘,growth",https://www.lagou.com/jobs/4083559.html,核心业务核心岗位，数据驱动业务成长,2018-03-08 10:11:08
20k-30k,北京,"文化娱乐,广告营销",北京影谱科技股份有限公司,本科,1-3年,数据分析师,,,本科,"大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/3763978.html,"技术大牛,美女老板,独角兽企业,上市公司",2018-03-01 09:31:12
15k-25k,北京,"移动互联网,数据服务",北京云中融信网络科技有限公司,本科,1-3年,数据分析师,,,本科,"大数据,数据挖掘,数据开发",https://www.lagou.com/jobs/4220857.html,"福利好,老板赞,弹性工作,补充医疗",2018-03-07 15:39:01
15k-30k,北京,移动互联网,北京嘀嘀无限科技发展有限公司,本科,1-3年,数据分析师(J170720003),,,本科,滴滴,https://www.lagou.com/jobs/4216889.html,平台大，发展快，福利好,2018-03-07 10:15:25
20k-35k,北京,"移动互联网,教育",北京新东方迅程网络科技有限公司,本科,3-5年,数据分析师,,,本科,"数据挖掘,SPSS",https://www.lagou.com/jobs/3971757.html,"在线教育,腾讯入资,新东方在线",2018-03-08 17:48:22
15k-22k,北京,"移动互联网,电子商务",中体彩科技发展有限公司,本科,3-5年,数据分析,,,本科,"云计算,大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/3833356.html,公益行业，弹性工作，活动丰富，临近地铁,2018-03-08 16:54:13
15k-30k,北京,"电子商务,数据服务",北京京东世纪贸易有限公司,本科,1-3年,数据分析师-网安方向,,,本科,,https://www.lagou.com/jobs/3992892.html,"大平台,机会多,福利好,待遇好",2018-03-08 15:43:15
15k-30k,北京,"移动互联网,电子商务",深圳天宏迅联科技发展有限公司,本科,5-10年,大数据分析师,,,本科,"资深,高级,数据挖掘,机器学习,人工智能",https://www.lagou.com/jobs/4019863.html,"海量数据,人工智能,数字经理,产业互联网",2018-03-08 13:55:53
4k-5k,北京,"移动互联网,数据服务",北京搜狗科技发展有限公司,本科,不限,商业营销-数据分析师（派遣）,,,本科,金融,https://www.lagou.com/jobs/2675741.html,大平台、优秀团队,2018-03-08 11:01:36
20k-35k,杭州,数据服务,杭州橙鹰数据技术有限公司,本科,3-5年,资深数据分析师,,,本科,"高级,数据挖掘,机器学习,深度学习",https://www.lagou.com/jobs/3261345.html,"阿里巴巴,数据挖掘,发展前景,公共安全",2018-03-02 15:21:31
15k-30k,杭州,"移动互联网,数据服务",浙江执御信息技术有限公司,本科,3-5年,高级数据分析师,,,本科,"电商,资深,SPSS,sas",https://www.lagou.com/jobs/4072038.html,"发展前景好,工作氛围好,薪酬福利好",2018-03-07 13:23:03
10k-20k,杭州,"电子商务,移动互联网",网易（杭州）有限公司,本科,1-3年,数据分析师,,,本科,,https://www.lagou.com/jobs/2228331.html,网易平台，福利薪资,2018-03-06 14:46:07
10k-15k,杭州,"移动互联网,金融",杭州奥发金融服务外包有限公司,本科,1-3年,数据分析师,,,本科,"金融,中级,算法,数据挖掘,量化",https://www.lagou.com/jobs/3722677.html,"数据分析,数据挖掘,算法",2018-02-27 10:00:49
6k-10k,杭州,"移动互联网,金融",浙江人众金融服务股份有限公司,大专,1-3年,数据分析师,,,大专,"大数据,数据挖掘",https://www.lagou.com/jobs/4150017.html,"五险一金,不定期旅游,年终奖金,固定体检",2018-03-07 14:35:29
10k-20k,杭州,"移动互联网,电子商务",深圳雅乐科技有限公司,本科,1-3年,数据分析师,,,本科,"大数据,数据挖掘",https://www.lagou.com/jobs/3850946.html,"做五休二,五险一金,年度体检,无限零食",2018-03-06 17:09:04
5k-8k,杭州,电子商务,杭州至美营销策划有限公司,本科,1-3年,数据分析专员,,,本科,"电商,大数据,运营",https://www.lagou.com/jobs/4113233.html,"两次调薪,扁平化管理,办公环境好",2018-03-08 18:40:19
10k-20k,杭州,电子商务,杭州磅礴科技有限公司,本科,3-5年,高级数据分析,,,本科,"总监,资深,大数据,业务运营",https://www.lagou.com/jobs/4194276.html,"项目前景好,期权奖励,五险一金,双休",2018-03-08 19:11:32
8k-15k,杭州,游戏,杭州勤路软件有限公司,本科,不限,数据分析师,,,本科,"游戏,广告营销,广告投放,SEM",https://www.lagou.com/jobs/3985426.html,"项目盈利,团队成熟",2018-02-26 09:42:09
7k-14k,杭州,"金融,数据服务",杭州瑞勤数据技术有限公司,本科,1-3年,数据分析师,,,本科,"中级,初级,大数据,数据挖掘",https://www.lagou.com/jobs/3897953.html,"大数据分析,六险一金,技能培训,带薪年假",2018-03-05 11:30:01
6k-12k,杭州,移动互联网,杭州百米贩网络科技有限公司,大专,1-3年,数据分析师,,,大专,,https://www.lagou.com/jobs/4198436.html,"双休,五险一金",2018-03-04 12:05:16
20k-40k,杭州,"移动互联网,金融",浙江孚临科技有限公司,本科,1-3年,数据分析师,,,本科,"金融,数据挖掘,建模",https://www.lagou.com/jobs/3599233.html,"期权,五险一金,行业大牛,成长氛围",2018-03-04 10:51:57
3k-5k,杭州,"移动互联网,教育",杭州导领科技有限公司,本科,不限,数据分析师,,,本科,,https://www.lagou.com/jobs/626355.html,双休、五险、旅游、提升平台,2018-03-01 17:50:26
10k-15k,杭州,移动互联网,浙江每日互动网络科技股份有限公司,不限,不限,数据分析师（咨询部）,,,不限,"专家,软件开发,大数据,数据管理",https://www.lagou.com/jobs/3116205.html,16-18薪，生日Par，餐补,2018-02-28 10:54:16
4K-6K,杭州,"移动互联网,金融",杭州快钱网络科技有限公司,本科,1年以下,数据分析,,,本科,,https://www.lagou.com/jobs/4129751.html,五险一金、双休、交通补贴,2018-02-23 10:03:18
6k-8k,深圳,金融,深圳市名瑞德国际金融服务有限公司,大专,不限,数据分析专员/金融助理,,,大专,"股票,证券,期货,外汇,操盘手,经纪人",https://www.lagou.com/jobs/3794202.html,"免费培训,晋升空间大,外出旅游,周末双休",2018-03-08 17:53:41
20k-35k,深圳,电子商务,深圳盈富斯商业有限公司,本科,3-5年,高级数据分析,,,本科,"资深,大数据,数据挖掘",https://www.lagou.com/jobs/3950166.html,"平台大,氛围好,领导好",2018-02-28 10:13:08
10k-20k,深圳,游戏,深圳淘乐网络科技有限公司,本科,不限,手游数据分析,,,本科,"游戏,运营,数据开发",https://www.lagou.com/jobs/3892763.html,"周末双休,免费三餐,优秀团队,年底双薪",2018-03-08 18:10:33
8k-16k,深圳,金融,中腾信金融信息服务（上海）有限公司,本科,1-3年,数据分析师（贷中与数据决策方向）,,,本科,"金融,建模,sas",https://www.lagou.com/jobs/4223076.html,"互联网金融,大平台,奖金丰厚",2018-03-07 18:16:07
7k-13k,深圳,文化娱乐,深圳市中网彩网络技术有限公司,本科,1-3年,数据分析专员（天天盈球）,,,本科,"体育运动,运营,数据管理",https://www.lagou.com/jobs/4108814.html,"薪酬福利优,项目前景好",2018-03-07 17:01:30
5k-8k,深圳,"电子商务,其他",深圳全棉时代科技有限公司,本科,1-3年,数据分析专员,,,本科,电商,https://www.lagou.com/jobs/3565825.html,"发展前景好,晋升空间大,工作氛围好,公司福利好",2018-02-27 14:01:14
15k-30k,深圳,"移动互联网 ,游戏",腾讯科技(深圳)有限公司,本科,3-5年,18402-【侍魂】手游数据分析,,,本科,"游戏,数值",https://www.lagou.com/jobs/4203915.html,"五险一金,带薪休假,绩效奖金,扁平管理",2018-03-05 15:56:07
10k-20k,深圳,"移动互联网,O2O",深圳市百米生活股份有限公司,大专,3-5年,DBA数据分析师,,,大专,"数据库,hive,MySQL数据库,数据管理",https://www.lagou.com/jobs/3530429.html,"完善福利,周末双休,五险一金,办公环境好",2018-03-07 17:59:52
20k-35k,深圳,金融,深圳市小牛在线互联网信息咨询有限公司,本科,5-10年,高级数据分析师,,,本科,"金融,数据挖掘,sas",https://www.lagou.com/jobs/3972535.html,"晋升空间大,发挥空间大,福利待遇好,下午茶",2018-03-05 10:38:48
9k-18k,深圳,"电子商务,O2O",深圳市对酒当歌科技有限公司,本科,1-3年,数据分析工程师,,,本科,数据仓库,https://www.lagou.com/jobs/1266993.html,该有的都有,2018-02-26 15:21:45
20k-30k,深圳,金融,博时基金管理有限公司,本科,1-3年,互联网金融数据分析岗,,,本科,"金融,资深,大数据,SPSS,sas",https://www.lagou.com/jobs/4078078.html,"薪酬高,工作氛围好",2018-02-27 08:59:48
20k-40k,深圳,移动互联网,维沃移动通信有限公司,本科,3-5年,高级数据分析工程师,,,本科,"算法,数据挖掘,大数据,BI,python",https://www.lagou.com/jobs/4041046.html,"股票期权,年终奖,发展空间,平台好",2018-03-06 09:21:39
6k-8k,深圳,其他,新百丽鞋业（深圳）有限公司,本科,1-3年,数据分析师,,,本科,"商业,业务运营,统计,SPSS,数据管理",https://www.lagou.com/jobs/3602556.html,"五险一金,定期体检,年度旅游,节日福利",2018-03-05 14:15:17
15k-25k,深圳,"移动互联网,金融",深圳市随手科技有限公司,本科,5-10年,高级数据分析师（App方向）,,,本科,"理财,大数据,数据挖掘,SPSS",https://www.lagou.com/jobs/4180894.html,"六险一金,弹性工作时,周末双休,晋升调薪",2018-03-08 08:42:10
6k-10k,深圳,"电子商务,移动互联网",深圳布谷鸟信息科技有限公司,大专,1-3年,中级数据分析员,,,大专,"高级,大数据,BI,统计,SPSS",https://www.lagou.com/jobs/4067708.html,"福利多多,俊男靓女,绩效奖金,发展迅猛",2018-02-26 11:57:55
